Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743483718382,3303,3299,3300,3299,15.625,17.647058486938477,18.75,12.5,68413.67858886719,4096,444,14467,28,0,173936.13262939453,193216.70275878906,0,16720314368,4294963200,2088681472,852480000
10000,1743483718382,3303,3299,3300,3299,15.625,17.647058486938477,18.75,12.5,68413.70684814453,4096,444,14467,28,0,173936.6280517578,193216.9930419922,0,16720314368,4294963200,2083000320,852480000
9999,1743483728383,3303,3299,3300,3299,2.1978023052215576,2.299999952316284,2.5948102474212646,3.493013858795166,68422.59167480469,4096,444,14467,29,4,174053.66668701172,193221.98010253906,0,16720314368,4294963200,2096934912,852480000
9999,1743483738383,3303,3299,3300,3299,0.20040079951286316,0.30000001192092896,0.30090272426605225,0.30060118436813354,68431.34765625,4096,444,14467,28,0,174167.10668945313,193223.38739013672,0,16720314368,4294963200,2097156096,852480000
9999,1743483748383,3303,3299,3300,3299,0.10020039975643158,0.10020039975643158,0.40040040016174316,0.20000000298023224,68440.0941772461,4096,444,14467,28,0,174280.3798828125,193224.62524414063,0,16720314368,4294963200,2097147904,852480000
9999,1743483758384,3303,3299,3300,3299,0.10030090063810349,0.4000000059604645,0.30060118436813354,0.10010010004043579,68448.85095214844,4096,444,14467,28,0,174393.8944091797,193226.09185791016,0,16720314368,4294963200,2097139712,852480000
9999,1743483768384,3303,3299,3300,3299,0.10020039975643158,0.10020039975643158,0.3003003001213074,0.20040079951286316,68457.60205078125,4096,444,14467,28,0,174507.20220947266,193227.36181640625,0,16720314368,4294963200,2097123328,852480000
9999,1743483778384,3303,3299,3300,3299,0.10020039975643158,0.3003003001213074,0.3012048006057739,0.10020039975643158,68466.35009765625,4096,444,14467,28,0,174620.4080810547,193228.52801513672,0,16720314368,4294963200,2097352704,852480000
9999,1743483788384,3303,3299,3300,3299,0.10030090063810349,0.10020039975643158,0.3003003001213074,0.10020039975643158,68475.0971069336,4096,444,14467,28,0,174733.60272216797,193229.68829345703,0,16720314368,4294963200,2097344512,852480000
9999,1743483798385,3303,3299,3300,3299,0.30060118436813354,0.20040079951286316,0.20020020008087158,0.10020039975643158,68483.8491821289,4096,444,14467,28,0,174846.91424560547,193230.9634399414,0,16720314368,4294963200,2097819648,852480000
9999,1743483808385,3303,3299,3300,3299,0.20060180127620697,0.10030090063810349,0,0.20020020008087158,68492.59600830078,4096,444,14467,28,0,174960.1163330078,193232.1196899414,0,16720314368,4294963200,2097782784,852480000
9999,1743483818385,3303,3299,3300,3299,0.4000000059604645,0.4000000059604645,0.20020020008087158,0.10010010004043579,68501.34674072266,4096,444,14467,28,0,175073.43939208984,193233.40661621094,0,16720314368,4294963200,2097762304,852480000
9999,1743483828386,3303,3299,3300,3299,0.3003003001213074,0.20040079951286316,0.20040079951286316,0.10020039975643158,68510.09326171875,4096,444,14467,28,0,175186.64416503906,193234.5816040039,0,16720314368,4294963200,2110103552,852480000
9999,1743483838386,3303,3299,3300,3299,0.20040079951286316,0.30060118436813354,0.20060180127620697,0.20000000298023224,68518.8472290039,4096,444,14467,28,0,175300.16870117188,193236.05352783203,0,16720314368,4294963200,2110353408,852480000
9999,1743483848386,3303,3299,3300,3299,0.30060118436813354,0.4000000059604645,0.30000001192092896,0.20020020008087158,68527.59631347656,4096,444,14467,28,0,175413.3134765625,193237.16192626953,0,16720314368,4294963200,2110574592,852480000
9999,1743483858387,3303,3299,3300,3299,0.3003003001213074,0.20040079951286316,0.20020020008087158,0.20040079951286316,68536.34838867188,4096,444,14467,28,0,175526.56341552734,193238.37548828125,0,16720314368,4294963200,2110566400,852480000
9999,1743483868387,3303,3299,3300,3299,0.10030090063810349,0.20020020008087158,0.10020039975643158,0.10010010004043579,68545.09423828125,4096,444,14467,28,0,175639.70971679688,193239.4747314453,0,16720314368,4294963200,2110558208,852480000
9999,1743483878387,3303,3299,3300,3299,0.5,0.30060118436813354,0.20040079951286316,0.10020039975643158,68553.84460449219,4096,444,14467,28,0,175753.05029296875,193240.77978515625,0,16720314368,4294963200,2110550016,852480000
9999,1743483888387,3303,3299,3300,3299,0.10040160268545151,0.10020039975643158,0.20020020008087158,0.10000000149011612,68562.58905029297,4096,444,14467,28,0,175866.2817993164,193241.96868896484,0,16720314368,4294963200,2102775808,852480000
9999,1743483898388,3303,3299,3300,3299,0.4000000059604645,0.20040079951286316,0.10020039975643158,0.20040079951286316,68571.33856201172,4096,444,14467,28,0,175979.58422851563,193243.23663330078,0,16720314368,4294963200,2102767616,852480000
22,1743483908388,3303,3299,3300,3299,1.303911805152893,1.401401400566101,1.6048144102096558,0.9027081727981567,68580.16528320313,4096,444,14467,28,0,176094.96484375,193246.57556152344,0,16720314368,4294963200,2097487872,852480000
