Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743459688393,3200,3199,3200,3199,20.689655303955078,13.333333969116211,10.714285850524902,17.241378784179688,47299.78564453125,4096,489,19526,33,0,160159.67431640625,186491.7651977539,0,16720314368,4294963200,2006245376,858247168
10000,1743459688393,3200,3199,3200,3199,20.689655303955078,13.333333969116211,10.714285850524902,17.241378784179688,47299.81701660156,4096,489,19526,33,0,160160.12438964844,186491.97235107422,0,16720314368,4294963200,2006446080,858247168
9999,1743459698393,3200,3199,3200,3199,3.2901294231414795,2.88844633102417,2.407221794128418,3.0815110206604004,47308.74450683594,4096,489,19767,33,1,160277.8540649414,186497.67279052734,0,16720314368,4294963200,2013962240,858247168
9999,1743459708394,3200,3199,3200,3199,0.4008015990257263,0.30000001192092896,0.2018163502216339,0.20040079951286316,47317.52990722656,4096,489,19285,33,0,160391.89263916016,186499.69049072266,0,16720314368,4294963200,2021945344,858247168
9999,1743459718394,3200,3199,3200,3199,0.30060118436813354,0.10000000149011612,0.30060118436813354,0.19980019330978394,47326.28057861328,4096,489,19285,33,0,160505.08142089844,186500.83660888672,0,16720314368,4294963200,2021937152,858247168
9999,1743459728394,3200,3199,3200,3199,0.40040040016174316,0.10020039975643158,0.6030150651931763,0.10020039975643158,47335.05938720703,4096,489,19526,33,0,160618.9503173828,186502.67120361328,0,16720314368,4294963200,2021928960,858247168
9999,1743459738395,3200,3199,3200,3199,0.20060180127620697,0.20000000298023224,0.20060180127620697,0.20040079951286316,47343.81604003906,4096,489,19285,33,0,160732.33111572266,186504.0199584961,0,16720314368,4294963200,2021920768,858247168
9999,1743459748395,3200,3199,3200,3199,0.20060180127620697,0,0.10030090063810349,0.10020039975643158,47352.56512451172,4096,489,19526,33,0,160845.5961303711,186505.24340820313,0,16720314368,4294963200,2021912576,858247168
9999,1743459758395,3200,3199,3200,3199,0.40040040016174316,0.20000000298023224,0.20040079951286316,0.30000001192092896,47361.31573486328,4096,489,19526,33,0,160958.9422607422,186506.55950927734,0,16720314368,4294963200,2021904384,858247168
9999,1743459768396,3200,3199,3200,3199,0.40040040016174316,0,0.20020020008087158,0.10030090063810349,47370.06481933594,4096,489,19526,33,0,161072.17498779297,186507.76147460938,0,16720314368,4294963200,2021896192,858247168
9999,1743459778396,3200,3199,3200,3199,0.10030090063810349,0.20020020008087158,0.20040079951286316,0.20020020008087158,47378.81298828125,4096,489,19285,33,0,161185.43359375,186508.97521972656,0,16720314368,4294963200,2021888000,858247168
9999,1743459788396,3200,3199,3200,3199,0.20000000298023224,0.10010010004043579,0.402414470911026,0.40040040016174316,47387.584228515625,4096,489,19526,33,0,161299.1303100586,186510.64324951172,0,16720314368,4294963200,2021879808,858247168
9999,1743459798396,3200,3199,3200,3199,0.20020020008087158,0.10020039975643158,0.20040079951286316,0.4008015990257263,47396.343322753906,4096,489,19285,33,0,161412.59942626953,186512.06799316406,0,16720314368,4294963200,2021871616,858247168
9999,1743459808397,3200,3199,3200,3199,0.20020020008087158,0.30000001192092896,0.10030090063810349,0.5,47405.09313964844,4096,489,19526,33,0,161525.81384277344,186513.24713134766,0,16720314368,4294963200,2021863424,858247168
9999,1743459818397,3200,3199,3200,3199,0.20040079951286316,0.10020039975643158,0.3003003001213074,0.30060118436813354,47413.840759277344,4096,489,19526,33,0,161639.1199951172,186514.52294921875,0,16720314368,4294963200,2022113280,858247168
9999,1743459828397,3200,3199,3200,3199,0.20020020008087158,0.10010010004043579,0.10030090063810349,0.3003003001213074,47422.59051513672,4096,489,19526,33,0,161752.44458007813,186515.802734375,0,16720314368,4294963200,2022105088,858247168
9999,1743459838398,3200,3199,3200,3199,0.20020020008087158,0.20020020008087158,0.20040079951286316,0.4000000059604645,47431.33654785156,4096,489,19285,33,0,161865.62176513672,186516.947265625,0,16720314368,4294963200,2022096896,858247168
9999,1743459848398,3200,3199,3200,3199,0.10010010004043579,0.10020039975643158,0.20140987634658813,0.30060118436813354,47440.10705566406,4096,489,19285,33,0,161979.30529785156,186518.60083007813,0,16720314368,4294963200,2022088704,858247168
9999,1743459858398,3200,3199,3200,3199,0.7007007002830505,0.6006006002426147,0.7014028429985046,0.9009009003639221,47448.923767089844,4096,489,19285,33,0,162094.17755126953,186521.43927001953,0,16720314368,4294963200,2022588416,858247168
9999,1743459868399,3200,3199,3200,3199,0,0.10020039975643158,0.20040079951286316,0.30060118436813354,47457.66766357422,4096,489,19767,33,0,162207.25177001953,186522.47314453125,0,16720314368,4294963200,2022838272,858247168
22,1743459878399,3200,3199,3200,3199,1.401401400566101,1.3000000715255737,1.8054163455963135,1.105527639389038,47466.479919433594,4096,489,19285,33,0,162321.98095703125,186525.1742553711,0,16720314368,4294963200,2004467712,858247168
