Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743455431125,3200,3200,3200,3199,14.705883026123047,12.5,12.90322494506836,22.580644607543945,43565.686584472656,4096,489,19285,34,0,111693.66040039063,185719.48376464844,0,16720314368,4294963200,1993986048,870567936
10000,1743455431125,3200,3200,3200,3199,14.705883026123047,12.5,12.90322494506836,22.580644607543945,43565.71789550781,4096,489,19285,34,0,111694.11395263672,185719.6942138672,0,16720314368,4294963200,1986613248,870567936
9999,1743455441126,3200,3200,3200,3199,1.9960079193115234,2.589641571044922,2.6104419231414795,3.4825868606567383,43574.64501953125,4096,489,19285,33,1,111812.1284790039,185725.6831665039,0,16720314368,4294963200,1997959168,870567936
9999,1743455451126,3200,3200,3200,3199,0.20060180127620697,0,0.402414470911026,0.20040079951286316,43583.42254638672,4096,489,19526,34,0,111926.01440429688,185727.5404663086,0,16720314368,4294963200,2005921792,870567936
9999,1743455461126,3200,3200,3200,3199,0.500500500202179,0.20020020008087158,0.20080320537090302,0.10010010004043579,43592.17810058594,4096,489,19285,34,0,112039.41302490234,185728.9063720703,0,16720314368,4294963200,2005913600,870567936
9999,1743455471126,3200,3200,3200,3199,0.5010020136833191,0.10030090063810349,0.5020080208778381,0.20040079951286316,43600.95812988281,4096,489,19285,34,0,112153.40026855469,185730.84631347656,0,16720314368,4294963200,1998393344,870567936
9999,1743455481127,3200,3200,3200,3199,0.20040079951286316,0.20000000298023224,0.20020020008087158,0.10020039975643158,43609.703063964844,4096,489,19285,34,0,112266.61651611328,185732.02966308594,0,16720314368,4294963200,1988755456,870567936
9999,1743455491127,3200,3200,3200,3199,0.4000000059604645,0.20020020008087158,0.10030090063810349,0.20000000298023224,43618.45263671875,4096,489,19526,34,0,112379.90740966797,185733.28857421875,0,16720314368,4294963200,1997221888,870567936
9999,1743455501127,3200,3200,3200,3199,0.40040040016174316,0.20020020008087158,0.3003003001213074,0.20020020008087158,43627.20446777344,4096,489,19285,34,0,112493.20184326172,185734.5405883789,0,16720314368,4294963200,1988943872,870567936
9999,1743455511128,3200,3200,3200,3199,0.30000001192092896,0,0.10040160268545151,0.10030090063810349,43635.9521484375,4096,489,19285,34,0,112606.39666748047,185735.70025634766,0,16720314368,4294963200,1989640192,870567936
9999,1743455521128,3200,3200,3200,3199,0.30060118436813354,0.20000000298023224,0.10040160268545151,0.4000000059604645,43644.70935058594,4096,489,19526,34,0,112719.77911376953,185737.05395507813,0,16720314368,4294963200,1989857280,870567936
9999,1743455531128,3200,3200,3200,3199,0.20060180127620697,0.30000001192092896,0.201207235455513,0.30060118436813354,43653.48059082031,4096,489,19285,34,0,112833.52819824219,185738.75854492188,0,16720314368,4294963200,1990074368,870567936
9999,1743455541129,3200,3200,3200,3199,0.3003003001213074,0.10020039975643158,0.10030090063810349,0.10020039975643158,43662.226989746094,4096,489,19285,34,0,112946.78088378906,185739.9839477539,0,16720314368,4294963200,1990062080,870567936
9999,1743455551129,3200,3200,3200,3199,0.3003003001213074,0,0.20020020008087158,0.30060118436813354,43670.978515625,4096,489,19526,34,0,113060.20471191406,185741.37481689453,0,16720314368,4294963200,1998274560,870567936
9999,1743455561129,3200,3200,3200,3199,0.40040040016174316,0.20040079951286316,0.10030090063810349,0.30000001192092896,43679.726989746094,4096,489,19285,33,0,113173.46026611328,185742.59478759766,0,16720314368,4294963200,2002636800,870567936
9999,1743455571129,3200,3200,3200,3199,0.3003003001213074,0.20020020008087158,0.10020039975643158,0,43688.47393798828,4096,489,19285,34,0,113286.66540527344,185743.75457763672,0,16720314368,4294963200,1989136384,870567936
9999,1743455581130,3200,3200,3200,3199,0.20040079951286316,0,0.10050251334905624,0.20020020008087158,43697.226013183594,4096,489,19526,33,0,113399.95007324219,185745.0073852539,0,16720314368,4294963200,1989603328,870567936
9999,1743455591130,3200,3200,3200,3199,0.500500500202179,0.20020020008087158,0.402414470911026,0.3003003001213074,43706.00207519531,4096,489,19285,34,0,113513.75085449219,185746.77954101563,0,16720314368,4294963200,1989840896,870567936
9999,1743455601130,3200,3200,3200,3199,0.20040079951286316,0.20020020008087158,0.10020039975643158,0.20020020008087158,43714.74920654297,4096,489,19285,34,0,113626.91345214844,185747.8950805664,0,16720314368,4294963200,1990045696,870567936
9999,1743455611131,3200,3200,3200,3199,0.4000000059604645,0.10010010004043579,0.20020020008087158,0.20040079951286316,43723.4970703125,4096,489,19526,34,0,113740.12322998047,185749.0746459961,0,16720314368,4294963200,1991028736,870567936
21,1743455621131,3200,3200,3200,3199,1.5030059814453125,1.101101040840149,1.2048192024230957,1.5060241222381592,43732.314880371094,4096,489,19285,34,0,113855.21673583984,185752.14501953125,0,16720314368,4294963200,1985216512,870567936
