Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743470245916,3299,3300,3301,3300,13.333333969116211,13.333333969116211,13.333333969116211,20,56577.86169433594,4096,444,14467,29,0,19354.131469726563,189563.92108154297,0,16720314368,4294963200,2060288000,855887872
10000,1743470245916,3299,3300,3301,3300,13.333333969116211,13.333333969116211,13.333333969116211,20,56577.89111328125,4096,444,14467,29,0,19354.64031982422,189564.21411132813,0,16720314368,4294963200,2085552128,855887872
9999,1743470255916,3299,3300,3301,3300,3.2934134006500244,3.2868525981903076,2.4000000953674316,2.994011878967285,56586.795959472656,4096,444,14467,29,4,19472.022521972656,189569.56549072266,0,16720314368,4294963200,2104463360,855887872
9999,1743470265917,3299,3300,3301,3300,0.4000000059604645,0.20040079951286316,0.3003003001213074,0.49900197982788086,56595.552978515625,4096,444,14467,29,0,19585.4677734375,189570.97149658203,0,16720314368,4294963200,2098434048,855887872
9999,1743470275917,3299,3300,3301,3300,0.30060118436813354,0.20060180127620697,0.3003003001213074,0.10020039975643158,56604.30578613281,4096,444,14467,29,0,19698.796752929688,189572.27111816406,0,16720314368,4294963200,2099138560,855887872
9999,1743470285917,3299,3300,3301,3300,0.20060180127620697,0.10020039975643158,0.20040079951286316,0.20040079951286316,56613.05633544922,4096,444,14467,29,0,19812.11346435547,189573.56036376953,0,16720314368,4294963200,2084700160,855887872
9999,1743470295918,3299,3300,3301,3300,0.3003003001213074,0.20020020008087158,0.20020020008087158,0.30000001192092896,56621.80651855469,4096,444,14467,29,0,19925.318725585938,189574.72625732422,0,16720314368,4294963200,2101448704,855887872
9999,1743470305918,3299,3300,3301,3300,0.40040040016174316,0.20040079951286316,0.20040079951286316,0.10030090063810349,56630.55645751953,4096,444,14467,29,0,20038.457580566406,189575.8359375,0,16720314368,4294963200,2099032064,855887872
9999,1743470315918,3299,3300,3301,3300,0.4000000059604645,0.20040079951286316,0.20040079951286316,0.20020020008087158,56639.30340576172,4096,444,14226,29,0,20151.678344726563,189577.0326538086,0,16720314368,4294963200,2099023872,855887872
9999,1743470325919,3299,3300,3301,3300,0.3003003001213074,0,0.20020020008087158,0.10010010004043579,56648.05187988281,4096,444,14467,29,0,20264.942260742188,189578.25311279297,0,16720314368,4294963200,2099245056,855887872
9999,1743470335919,3299,3300,3301,3300,0.30060118436813354,0.20020020008087158,0.20040079951286316,0.20020020008087158,56656.80126953125,4096,444,14467,29,0,20378.269165039063,189579.55584716797,0,16720314368,4294963200,2098978816,855887872
9999,1743470345919,3299,3300,3301,3300,0.30060118436813354,0.10030090063810349,0.20040079951286316,0.20020020008087158,56665.55078125,4096,444,14467,29,0,20491.59814453125,189580.8604736328,0,16720314368,4294963200,2098970624,855887872
9999,1743470355919,3299,3300,3301,3300,0.40040040016174316,0.10020039975643158,0.3003003001213074,0.10010010004043579,56674.301208496094,4096,444,14467,29,0,20604.910095214844,189582.13427734375,0,16720314368,4294963200,2098962432,855887872
9999,1743470365920,3299,3300,3301,3300,0.4000000059604645,0.20020020008087158,0.20020020008087158,0.10020039975643158,56683.04833984375,4096,444,14467,29,0,20718.117065429688,189583.31353759766,0,16720314368,4294963200,2098954240,855887872
9999,1743470375920,3299,3300,3301,3300,0.20040079951286316,0,0.20040079951286316,0.20020020008087158,56691.794921875,4096,444,14467,29,0,20831.29541015625,189584.46295166016,0,16720314368,4294963200,2098946048,855887872
9999,1743470385920,3299,3300,3301,3300,0.3003003001213074,0.10030090063810349,0.20040079951286316,0.20020020008087158,56700.54431152344,4096,444,14467,29,0,20944.44384765625,189585.5689086914,0,16720314368,4294963200,2098937856,855887872
9999,1743470395921,3299,3300,3301,3300,0.3003003001213074,0.30060118436813354,0.30000001192092896,0.10030090063810349,56709.29278564453,4096,444,14467,29,0,21057.73077392578,189586.82653808594,0,16720314368,4294963200,2099703808,855887872
9999,1743470405921,3299,3300,3301,3300,0.40040040016174316,0.20040079951286316,0.10010010004043579,0.20040079951286316,56718.04461669922,4096,444,14467,29,0,21170.997985839844,189588.07061767578,0,16720314368,4294963200,2099687424,855887872
9999,1743470415921,3299,3300,3301,3300,0.30060118436813354,0.30000001192092896,0.30090272426605225,0.5,56726.80798339844,4096,444,14467,29,0,21284.72674560547,189589.76043701172,0,16720314368,4294963200,2099654656,855887872
9999,1743470425922,3299,3300,3301,3300,0.40040040016174316,0.10030090063810349,0.20020020008087158,0.20060180127620697,56735.55944824219,4096,444,14467,29,0,21398.119384765625,189591.1221923828,0,16720314368,4294963200,2099875840,855887872
21,1743470435922,3299,3300,3301,3300,1.7051153182983398,1.1044176816940308,1.303911805152893,1.4028056859970093,56744.387451171875,4096,444,14467,29,0,21513.359436035156,189594.34478759766,0,16720314368,4294963200,2090659840,855887872
