Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742893151839,800,800,800,800,12.5,14.634145736694336,12.5,25,172677.35614013672,4096,364,19767,35,0,125226.19360351563,137425.3853149414,0,16720330752,4294963200,1133281280,1215631360
10000,1742893151839,800,800,800,800,12.5,14.634145736694336,12.5,25,172677.40240478516,4096,364,19767,35,0,125226.75408935547,137425.4644165039,0,16720330752,4294963200,1133813760,1215631360
9999,1742893161840,800,800,800,800,4.360753059387207,7.784431457519531,9.880239486694336,19.306930541992188,172686.93041992188,4096,364,19767,35,0,125366.39965820313,137453.16217041016,0,16720330752,4294963200,1351667712,1215107072
9999,1742893171840,800,800,800,800,51.50602340698242,51.75879669189453,51.55779266357422,75.57557678222656,172705.50329589844,4096,364,19526,35,0,125688.28411865234,137660.57696533203,0,16720330752,4294963200,1957515264,1214844928
9999,1742893181840,800,800,800,800,100,100,100,100,172732.55645751953,4096,364,19767,35,0,126178.43389892578,138033.73712158203,0,16720330752,4294963200,1791209472,1214844928
9999,1742893191840,800,800,800,800,100,100,100,100,172759.5682373047,4096,364,19518,35,0,126667.75744628906,138406.0762939453,0,16720330752,4294963200,1784025088,1214844928
9999,1742893201840,800,800,800,800,100,100,100,100,172787.5213623047,4096,364,20000,35,0,127165.29656982422,138786.1805419922,0,16720330752,4294963200,2613448704,1214844928
9999,1742893211840,800,800,800,800,100,100,100,100,172816.25311279297,4096,364,20000,35,0,127669.36303710938,139172.47467041016,0,16720330752,4294963200,2634473472,1214844928
10000,1742893221840,800,800,800,800,100,100,100,100,172845.1557006836,4096,364,19759,35,0,128175.45245361328,139560.69287109375,0,16720330752,4294963200,2542645248,1214844928
9999,1742893231840,800,800,800,800,100,100,100,100,172874.13732910156,4096,364,19759,34,0,128682.76171875,139950.08825683594,0,16720330752,4294963200,2547683328,1214844928
9999,1742893241840,800,800,800,800,100,100,100,100,172903.10235595703,4096,364,19759,34,0,129190.87512207031,140340.3223876953,0,16720330752,4294963200,2560131072,1214844928
9999,1742893251840,800,800,800,800,98.59860229492188,98.60140228271484,98.69739532470703,100,172929.31384277344,4096,364,19759,35,0,129690.99462890625,140723.5509033203,0,16720330752,4294963200,5345185792,1214582784
9999,1742893261840,800,800,800,800,99.30069732666016,99.29999542236328,99.30069732666016,100,172957.15399169922,4096,364,19767,35,0,130198.14428710938,141113.26959228516,0,16720330752,4294963200,5393338368,1214320640
9999,1742893271840,800,800,800,800,100,100,100,100,172986.78088378906,4096,364,19518,35,0,130708.24151611328,141505.29620361328,0,16720330752,4294963200,5620985856,1214320640
9999,1742893281840,800,800,800,800,100,100,100,100,173016.2730102539,4096,364,19759,34,0,131218.51599121094,141897.55126953125,0,16720330752,4294963200,5678981120,1214320640
9999,1742893291841,800,800,800,800,100,100,100,100,173045.4306640625,4096,364,19759,35,0,131727.37579345703,142288.49139404297,0,16720330752,4294963200,5457956864,1214320640
10000,1742893301841,800,800,800,800,100,100,100,100,173074.74072265625,4096,364,19767,35,0,132236.5336303711,142679.71447753906,0,16720330752,4294963200,5531222016,1214320640
9999,1742893311841,800,800,800,800,100,100,100,100,173103.958984375,4096,364,19518,34,0,132746.96337890625,143072.20922851563,0,16720330752,4294963200,5407436800,1214320640
9999,1742893321841,800,800,800,800,100,100,100,100,173133.53515625,4096,364,19518,34,0,133258.37744140625,143465.58166503906,0,16720330752,4294963200,5525147648,1214320640
9999,1742893331841,800,800,800,800,100,100,100,100,173162.8959350586,4096,364,20000,34,0,133769.8604736328,143859.0330810547,0,16720330752,4294963200,5663707136,1214320640
9999,1742893341841,800,800,800,800,100,100,100,100,173192.3491821289,4096,364,20000,35,0,134281.22552490234,144252.36932373047,0,16720330752,4294963200,5478838272,1214320640
9999,1742893351841,800,800,800,800,99.80020141601563,99.80000305175781,99.80000305175781,100,173221.39959716797,4096,364,19518,35,0,134792.84088134766,144646.1245727539,0,16720330752,4294963200,5500776448,1214320640
9999,1742893361841,800,800,800,800,100,100,100,100,173250.3823852539,4096,364,19518,35,0,135304.15686035156,145039.58612060547,0,16720330752,4294963200,5397319680,1214320640
