Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742894875221,799,800,800,800,23.52941131591797,17.142858505249023,11.764705657958984,11.428571701049805,176599.35382080078,4096,364,20008,35,0,202313.9217529297,194550.34594726563,0,16720330752,4294963200,1117835264,1221840896
10000,1742894875221,799,800,800,800,23.52941131591797,17.142858505249023,11.764705657958984,11.428571701049805,176599.39697265625,4096,364,20008,35,0,202314.45544433594,194550.423828125,0,16720330752,4294963200,1118732288,1221840896
9999,1742894885222,799,800,800,800,7.676968574523926,14.485513687133789,11.5346040725708,4.079601764678955,176608.90197753906,4096,364,20000,35,0,202450.4136352539,194574.41534423828,0,16720330752,4294963200,1310666752,1220268032
9999,1742894895222,799,800,800,800,43.84384536743164,47.48490905761719,67.939697265625,43.643646240234375,176626.20196533203,4096,364,19767,35,0,202747.08276367188,194756.98516845703,0,16720330752,4294963200,1899974656,1219743744
9999,1742894905222,799,800,800,800,100,100,100,100,176653.26678466797,4096,364,19526,35,0,203236.95123291016,195129.85430908203,0,16720330752,4294963200,1779990528,1219743744
9999,1742894915222,799,800,800,800,100,100,100,100,176680.38763427734,4096,364,19767,35,0,203726.0718383789,195501.95111083984,0,16720330752,4294963200,1776349184,1219743744
9999,1742894925222,799,800,800,800,100,100,100,100,176708.27600097656,4096,364,20000,35,0,204222.2784423828,195880.76348876953,0,16720330752,4294963200,2617090048,1219743744
9999,1742894935222,799,800,800,800,100,100,100,100,176737.24731445313,4096,364,19277,35,0,204726.67071533203,196267.2781982422,0,16720330752,4294963200,2558959616,1219743744
9999,1742894945222,799,800,800,800,100,100,100,100,176766.1776123047,4096,364,19518,35,0,205232.18524169922,196654.9546508789,0,16720330752,4294963200,2555195392,1219743744
9999,1742894955222,799,800,800,800,100,100,100,100,176795.07025146484,4096,364,20000,35,0,205738.90948486328,197043.8271484375,0,16720330752,4294963200,2532896768,1219743744
9999,1742894965222,799,800,800,800,100,100,100,100,176823.7172241211,4096,364,19759,35,0,206246.24853515625,197433.39447021484,0,16720330752,4294963200,2568388608,1219481600
9999,1742894975222,799,800,800,800,98.69999694824219,98.70130157470703,100,98.69999694824219,176850.2935180664,4096,364,19518,35,0,206748.56896972656,197818.64935302734,0,16720330752,4294963200,4911497216,1219219456
9999,1742894985222,799,800,800,800,99.50050354003906,99.5,100,99.5,176878.978515625,4096,364,20000,35,0,207254.67700195313,198207.06329345703,0,16720330752,4294963200,5470437376,1219219456
9999,1742894995222,799,800,800,800,100,100,100,100,176908.44287109375,4096,364,20000,35,0,207764.86291503906,198599.16479492188,0,16720330752,4294963200,5663784960,1219219456
9999,1742895005223,799,800,800,800,100,100,100,100,176937.73272705078,4096,364,19518,35,0,208274.48602294922,198990.8350830078,0,16720330752,4294963200,5600935936,1219219456
9999,1742895015223,799,800,800,800,100,99.9000015258789,99.9000015258789,99.9000015258789,176966.34661865234,4096,364,19995,35,0,208783.42767333984,199382.0785522461,0,16720330752,4294963200,5429518336,1219219456
9999,1742895025223,799,800,800,800,100,100,100,100,176995.16345214844,4096,364,19518,35,0,209292.7417602539,199773.6016845703,0,16720330752,4294963200,5575942144,1218957312
