Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743496357946,3295,3300,3299,3300,10,10.344827651977539,15.625,19.35483741760254,79503.73547363281,4096,491,19526,32,0,55266.65637207031,196298.70831298828,0,16720314368,4294963200,2071478272,844877824
10000,1743496357946,3295,3300,3299,3300,10,10.344827651977539,15.625,19.35483741760254,79503.76623535156,4096,491,19526,32,0,55267.12890625,196298.94592285156,0,16720314368,4294963200,2072281088,844877824
9999,1743496367946,3295,3300,3299,3300,3.6889333724975586,4.3912177085876465,4.7331318855285645,4.0877366065979,79512.76452636719,4096,491,19767,32,1,55386.49816894531,196306.30291748047,0,16720314368,4294963200,2075492352,844877824
9999,1743496377947,3295,3300,3299,3300,0.6006006002426147,0.20040079951286316,0.40281975269317627,0.20020020008087158,79521.54821777344,4096,491,19526,32,0,55500.48223876953,196308.2664794922,0,16720314368,4294963200,2088431616,844877824
9999,1743496387947,3295,3300,3299,3300,0.3003003001213074,0.3003003001213074,0.20140987634658813,0.10010010004043579,79530.31982421875,4096,491,19526,32,0,55614.25958251953,196310.02185058594,0,16720314368,4294963200,2072395776,844877824
9999,1743496397947,3295,3300,3299,3300,0.20060180127620697,0.3003003001213074,0.20040079951286316,0.20020020008087158,79539.07647705078,4096,491,19526,32,0,55727.63232421875,196311.35473632813,0,16720314368,4294963200,2088431616,844877824
9999,1743496407948,3295,3300,3299,3300,0.40040040016174316,0.10020039975643158,0.10030090063810349,0.10020039975643158,79547.82531738281,4096,491,19526,32,0,55840.8701171875,196312.55993652344,0,16720314368,4294963200,2080157696,844877824
9999,1743496417948,3295,3300,3299,3300,0.5010020136833191,0.20020020008087158,0.4000000059604645,0.20020020008087158,79556.57678222656,4096,491,19526,32,0,55954.07257080078,196313.73175048828,0,16720314368,4294963200,2086113280,844877824
9999,1743496427948,3295,3300,3299,3300,0.40120360255241394,0.3003003001213074,0.20060180127620697,0.10020039975643158,79565.34112548828,4096,491,19526,32,0,56067.643798828125,196315.2587890625,0,16720314368,4294963200,2086350848,844877824
9999,1743496437948,3295,3300,3299,3300,0.5010020136833191,0.20040079951286316,0.20040079951286316,0.10010010004043579,79574.0961303711,4096,491,19526,32,0,56180.8759765625,196316.4610595703,0,16720314368,4294963200,2086334464,844877824
9999,1743496447949,3295,3300,3299,3300,0.10030090063810349,0.10020039975643158,0.3018108606338501,0.3003003001213074,79582.87200927734,4096,491,19526,32,0,56294.69512939453,196318.25189208984,0,16720314368,4294963200,2086555648,844877824
9999,1743496457949,3295,3300,3299,3300,0.4008015990257263,0.20040079951286316,0.10030090063810349,0.20020020008087158,79591.62585449219,4096,491,19526,32,0,56408.02648925781,196319.55004882813,0,16720314368,4294963200,2086547456,844877824
9999,1743496467949,3295,3300,3299,3300,0.5010020136833191,0.10020039975643158,0.20040079951286316,0.20020020008087158,79600.38092041016,4096,491,19526,32,0,56521.28234863281,196320.76190185547,0,16720314368,4294963200,2086539264,844877824
9999,1743496477950,3295,3300,3299,3300,0.4008015990257263,0.30000001192092896,0.10030090063810349,0.10010010004043579,79609.13275146484,4096,491,19767,32,0,56634.55993652344,196322.0069580078,0,16720314368,4294963200,2086531072,844877824
9999,1743496487950,3295,3300,3299,3300,0.30090272426605225,0.10020039975643158,0.20020020008087158,0.20020020008087158,79617.88452148438,4096,491,19526,32,0,56747.819091796875,196323.2349243164,0,16720314368,4294963200,2086522880,844877824
9999,1743496497950,3295,3300,3299,3300,0.5010020136833191,0.10030090063810349,0.20040079951286316,0.20020020008087158,79626.64477539063,4096,491,19526,32,0,56861.25311279297,196324.62951660156,0,16720314368,4294963200,2086514688,844877824
9999,1743496507951,3295,3300,3299,3300,0.7007007002830505,0.20040079951286316,0.20161288976669312,0.10010010004043579,79635.42755126953,4096,491,19526,32,0,56975.28698730469,196326.63763427734,0,16720314368,4294963200,2086510592,844877824
9999,1743496517951,3295,3300,3299,3300,0.4008015990257263,0.20020020008087158,0.4000000059604645,0.10020039975643158,79644.18310546875,4096,491,19526,32,0,57088.67529296875,196327.99633789063,0,16720314368,4294963200,2086502400,844877824
9999,1743496527951,3295,3300,3299,3300,0.20060180127620697,0.20020020008087158,0.20040079951286316,0.10010010004043579,79652.93151855469,4096,491,19526,32,0,57201.853942871094,196329.1317138672,0,16720314368,4294963200,2086490112,844877824
9999,1743496537952,3295,3300,3299,3300,0.40040040016174316,0.10020039975643158,0.20040079951286316,0,79661.68035888672,4096,491,19526,32,0,57315.070739746094,196330.3193359375,0,16720314368,4294963200,2086481920,844877824
21,1743496547952,3295,3300,3299,3300,1.8072288036346436,1.8018018007278442,1.5060241222381592,2.4048094749450684,79670.57702636719,4096,491,19526,32,0,57432.02697753906,196335.25061035156,0,16720314368,4294963200,2073268224,844877824
