Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742888623285,800,800,799,800,4.545454502105713,4.761904716491699,5,9.523809432983398,162682.6362915039,4096,364,19767,34,6,191091.82794189453,255656.7333984375,0,16720330752,4294963200,1098252288,1219661824
9999,1742888623285,800,800,799,800,4.545454502105713,38.095237731933594,0,4.545454502105713,162682.6807861328,4096,364,19767,34,6,191092.37408447266,255656.8006591797,0,16720330752,4294963200,1097850880,1219661824
9999,1742888633285,800,800,799,800,5.555555820465088,8.7221097946167,3.2421481609344482,6.438631534576416,162692.00061035156,4096,364,19526,34,0,191214.12451171875,255666.58966064453,0,16720330752,4294963200,1206505472,1218613248
9999,1742888643285,800,800,799,800,3.9314515590667725,25.278059005737305,15.91137981414795,2.104208469390869,162701.5859375,4096,364,19526,34,0,191354.24609375,255694.77709960938,0,16720330752,4294963200,1388396544,1218351104
10000,1742888653285,800,800,799,800,68.56857299804688,75.55110168457031,72.01605224609375,71.6148452758789,162722.99829101563,4096,364,19518,34,0,191729.8702392578,255955.08465576172,0,16720330752,4294963200,1855442944,1218351104
9999,1742888663285,800,800,799,800,100,100,100,100,162749.90350341797,4096,364,19759,34,0,192215.15307617188,256323.39935302734,0,16720330752,4294963200,1781403648,1218351104
9999,1742888673285,800,800,799,800,100,100,100,100,162776.93090820313,4096,364,19759,34,0,192700.20538330078,256691.41326904297,0,16720330752,4294963200,1809055744,1218351104
9999,1742888683285,800,800,799,800,100,100,100,100,162804.92205810547,4096,364,19518,34,0,193196.72119140625,257070.44757080078,0,16720330752,4294963200,2624421888,1218351104
9999,1742888693285,800,800,799,800,100,100,100,100,162833.4439086914,4096,364,19518,34,0,193698.12872314453,257454.14111328125,0,16720330752,4294963200,2642931712,1218351104
9999,1742888703285,800,800,799,800,100,100,100,100,162861.89056396484,4096,364,19526,34,0,194200.68127441406,257838.9849243164,0,16720330752,4294963200,2606682112,1218351104
9999,1742888713286,800,800,799,800,100,100,100,100,162890.2816772461,4096,364,20000,34,0,194704.07263183594,258224.7373046875,0,16720330752,4294963200,2614644736,1218088960
9999,1742888723286,800,800,799,800,100,100,100,100,162918.79180908203,4096,364,19759,34,0,195208.54779052734,258611.49645996094,0,16720330752,4294963200,2620080128,1218088960
9999,1742888733286,800,800,799,800,98.5,98.49849700927734,100,98.40160369873047,162944.7823486328,4096,364,19518,34,0,195706.29821777344,258992.4393310547,0,16720330752,4294963200,5138325504,1218088960
9999,1742888743286,800,800,799,800,99.4000015258789,99.4000015258789,100,99.40059661865234,162973.05798339844,4096,364,19759,34,0,196209.8262939453,259378.3486328125,0,16720330752,4294963200,5668290560,1218088960
9999,1742888753286,800,800,799,800,100,100,100,100,163002.20532226563,4096,364,19759,34,0,196717.57153320313,259768.19799804688,0,16720330752,4294963200,5892993024,1218088960
9999,1742888763286,800,800,799,800,99.89990234375,99.9000015258789,100,100,163030.82385253906,4096,364,19759,34,0,197224.97692871094,260157.90893554688,0,16720330752,4294963200,5715914752,1218088960
9999,1742888773286,800,800,799,800,100,100,100,100,163059.89111328125,4096,364,19518,34,0,197731.85034179688,260546.91021728516,0,16720330752,4294963200,5739470848,1218088960
9999,1742888783286,800,800,799,800,100,100,100,99.90019989013672,163088.9013671875,4096,364,19754,34,0,198239.68475341797,260936.82037353516,0,16720330752,4294963200,5736103936,1217826816
9999,1742888793286,800,800,799,800,99.70030212402344,99.80000305175781,100,99.80000305175781,163117.31756591797,4096,364,19518,34,0,198747.78637695313,261327.2837524414,0,16720330752,4294963200,5744209920,1217826816
9999,1742888803286,800,800,799,800,100,99.90010070800781,100,99.90010070800781,163146.2774658203,4096,364,20000,34,0,199254.8504638672,261716.50756835938,0,16720330752,4294963200,5616185344,1217826816
9999,1742888813286,800,800,799,800,99.89990234375,99.9000015258789,100,100,163174.6905517578,4096,364,19518,34,0,199761.86016845703,262105.87463378906,0,16720330752,4294963200,5622034432,1217826816
9999,1742888823286,800,800,799,800,99.90010070800781,100,100,99.90010070800781,163202.97576904297,4096,364,19518,34,0,200268.66369628906,351.07000732421875,0,16720330752,4294963200,5698654208,1217826816
