Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742849537392,800,800,800,800,29.268291473388672,17.073171615600586,17.5,10.256410598754883,83696.69958496094,4096,372,19767,35,0,248941.3427734375,238419.34771728516,0,16720330752,4294963200,1112219648,1181233152
10000,1742849537392,800,800,800,800,29.268291473388672,17.073171615600586,17.5,10.256410598754883,83696.7280883789,4096,372,19767,35,0,248941.71716308594,238419.43127441406,0,16720330752,4294963200,1111916544,1181233152
9999,1742849547392,800,800,800,800,6.124497890472412,4.339051723480225,5.449041366577148,6.199999809265137,83706.05633544922,4096,373,20008,35,0,249063.11779785156,238428.85125732422,0,16720330752,4294963200,1122295808,1179660288
9999,1742849557392,800,800,800,800,19.13393783569336,2.6342451572418213,1.307847023010254,11.959798812866211,83715.52728271484,4096,372,19767,35,0,249198.0821533203,238451.86193847656,0,16720330752,4294963200,1343619072,1179398144
9999,1742849567392,800,800,800,800,15.794769287109375,18.466196060180664,24.899599075317383,38.43058395385742,83727.68054199219,4096,372,19767,35,0,249385.52392578125,238526.63934326172,0,16720330752,4294963200,1843707904,1179398144
9999,1742849577392,800,800,800,800,100,100,100,100,83754.55157470703,4096,372,20008,35,0,249871.0645751953,238895.23846435547,0,16720330752,4294963200,1825280000,1179398144
9999,1742849587392,800,800,800,800,100,100,100,100,83781.43615722656,4096,372,19767,35,0,250355.4935913086,239262.71215820313,0,16720330752,4294963200,1789431808,1179398144
9999,1742849597393,800,800,800,800,100,100,100,100,83808.44091796875,4096,372,19518,35,0,250843.77935791016,239633.96380615234,0,16720330752,4294963200,2610466816,1179398144
9999,1742849607393,800,800,800,800,100,100,100,100,83836.59948730469,4096,372,19767,35,0,251342.86102294922,240015.4517211914,0,16720330752,4294963200,2591858688,1179398144
9999,1742849617393,800,800,800,800,100,100,100,100,83864.87603759766,4096,372,19767,35,0,251845.06225585938,240400.02557373047,0,16720330752,4294963200,2583072768,1179136000
9999,1742849627393,800,800,800,800,100,100,100,100,83893.091796875,4096,372,19759,35,0,252348.50189208984,240785.86267089844,0,16720330752,4294963200,2615242752,1178873856
9999,1742849637393,800,800,800,800,100,100,100,100,83921.3695678711,4096,372,20000,35,0,252852.99798583984,241172.72625732422,0,16720330752,4294963200,2612305920,1178873856
9999,1742849647393,800,800,800,800,100,99.9000015258789,100,99.90010070800781,83949.6040649414,4096,372,19759,35,0,253356.49084472656,241558.60583496094,0,16720330752,4294963200,3437682688,1178873856
9999,1742849657393,800,800,800,800,98.19999694824219,98.29830169677734,100,98.29830169677734,83975.37316894531,4096,372,19767,35,0,253856.2977294922,241941.70153808594,0,16720330752,4294963200,5647818752,1178873856
9999,1742849667393,800,800,800,800,100,100,100,99.9000015258789,84004.84313964844,4096,372,19759,35,0,254364.5997314453,242331.98944091797,0,16720330752,4294963200,5690314752,1178611712
9999,1742849677393,800,800,800,800,100,100,100,100,84034.3095703125,4096,372,19526,35,0,254873.83251953125,242723.13647460938,0,16720330752,4294963200,5815427072,1178611712
9999,1742849687393,800,800,800,800,100,100,100,100,84063.20770263672,4096,372,19754,35,0,255382.54345703125,243114.02099609375,0,16720330752,4294963200,5834817536,1178611712
9999,1742849697393,800,800,800,800,99.90010070800781,99.89990234375,100,100,84092.18383789063,4096,372,20000,35,0,255892.10095214844,243505.73583984375,0,16720330752,4294963200,5489639424,1178611712
9999,1742849707393,800,800,800,800,100,100,100,100,84121.38018798828,4096,372,19759,35,0,256402.43298339844,243898.13830566406,0,16720330752,4294963200,5696253952,1178611712
9999,1742849717393,800,800,800,800,100,100,100,100,84150.75067138672,4096,372,19767,35,0,256912.4273071289,244290.13305664063,0,16720330752,4294963200,5737119744,1178611712
9999,1742849727394,800,800,800,800,100,100,100,100,84180.19158935547,4096,372,19767,35,0,257423.11834716797,244682.8165283203,0,16720330752,4294963200,5860855808,1178611712
10000,1742849737394,800,800,800,800,100,100,100,100,84209.39111328125,4096,372,19526,35,0,257932.8035888672,245074.55981445313,0,16720330752,4294963200,5817565184,1178611712
9999,1742849747394,800,800,800,800,100,100,100,99.90010070800781,84238.25604248047,4096,372,19759,35,0,258442.05584716797,245465.9330444336,0,16720330752,4294963200,5764382720,1178611712
9999,1742849757394,800,800,800,800,100,99.90010070800781,100,100,84267.02331542969,4096,372,19277,35,0,258952.23345947266,245858.34503173828,0,16720330752,4294963200,5591949312,1178349568
9999,1742849767394,800,800,800,800,99.90010070800781,100,100,100,84295.73156738281,4096,372,20008,35,0,259460.86065673828,246249.2274169922,0,16720330752,4294963200,5780905984,1178349568
9999,1742849777394,800,800,800,800,100,99.90010070800781,100,99.9000015258789,84324.5400390625,4096,372,19518,35,0,259969.41717529297,246639.97998046875,0,16720330752,4294963200,5622865920,1178349568
10000,1742849787394,800,800,800,800,99.0999984741211,99.0990982055664,100,99.10089874267578,84351.7001953125,4096,372,19767,35,0,260470.98895263672,247024.28393554688,0,16720330752,4294963200,10075459584,1178349568
9999,1742849797395,800,800,800,800,81.0999984741211,80.74222564697266,80.5,80.28028106689453,84370.73712158203,4096,372,19526,35,0,260873.16583251953,247311.83276367188,0,16720330752,4294963200,16429916160,1398747136
9999,1742849807395,800,800,800,800,61.74699020385742,63.60887145996094,69.00701904296875,61.52304458618164,84387.53143310547,4096,372,20008,35,0,261196.81604003906,247521.4864501953,0,16720330752,4294963200,16228773888,1597112320
9999,1742849817395,800,800,800,800,62.56306838989258,67.74519348144531,62.3232307434082,67.13710021972656,84404.56652832031,4096,372,19767,35,0,261532.97650146484,247743.5975341797,0,16720330752,4294963200,11106541568,1524236288
9999,1742849827395,800,800,800,800,96.09609985351563,96.10000610351563,96.20758056640625,99.5999984741211,84427.30389404297,4096,372,20008,35,0,262019.72686767578,248114.60791015625,0,16720330752,4294963200,16382173184,1523974144
9999,1742849837395,800,800,800,800,88.17635345458984,88.8888931274414,88.28829193115234,95.09017944335938,84448.75939941406,4096,372,20008,35,0,323.4765625,248447.0068359375,0,16720330752,4294963200,14708621312,1511653376
9999,1742849847395,800,800,800,800,93.29328918457031,92.99298858642578,92.5,99.50050354003906,84471.06805419922,4096,372,19759,35,0,808.088134765625,248816.0565185547,0,16720330752,4294963200,13584175104,1512665088
9999,1742849857395,800,800,800,800,93.30669403076172,93.30000305175781,93.30000305175781,100,84493.25793457031,4096,372,20000,35,0,1295.64013671875,249188.10284423828,0,16720330752,4294963200,11897462784,1513975808
9999,1742849867395,800,800,800,800,96,95.29529571533203,95.20479583740234,99.19999694824219,84516.13037109375,4096,372,19767,35,0,1782.464111328125,249559.14086914063,0,16720330752,4294963200,16361431040,1514500096
9999,1742849877395,800,800,800,800,93.0999984741211,92.50749206542969,96.30000305175781,96.10389709472656,84539.02221679688,4096,372,19767,35,0,2262.8726806640625,249923.76147460938,0,16720330752,4294963200,15446003712,1516072960
9999,1742849887395,800,800,800,800,93.39339447021484,93.30000305175781,100,93.39339447021484,84561.88116455078,4096,372,19767,35,0,2749.2850341796875,250294.41955566406,0,16720330752,4294963200,14478278656,1516335104
